# N    phi    eps1    V    H    z    zN    phiN    eps2
0.0	22.0	0.01652892561983471	2.8696359999999997e-06	0.0009807368421052632	-0.0002995502479336094	-0.0002995502479336094	-0.18181818181818182	0.0
0.005	21.99909090892146	0.016528935717188258	2.8691617093107903e-06	0.0009806557927926993	-0.0003010518417545364	-0.0003010886837932698	-0.18181823735361785	0.00012217790328193144
0.01	21.998181817299976	0.016528965899213814	2.8686874771335317e-06	0.0009805747500813468	-0.00030256114663076994	-0.0003026346547221706	-0.18181840335463192	0.0003652016192657738
0.015	21.997272724607306	0.01652901588106284	2.8682133031879613e-06	0.0009804937138764953	-0.00030407820043865677	-0.00030418820101329433	-0.1818186782542588	0.0006047770706234556
0.02	21.996363630246428	0.016529085340871295	2.8677391871580843e-06	0.0009804126840712453	-0.00030560304087635714	-0.0003057493638997223	-0.18181906028176087	0.0008404555609050271
0.025	21.995454533942418	0.016529174130741182	2.8672651288960124e-06	0.0009803316606160166	-0.0003071357074159713	-0.000307318181669376	-0.18181954862303	0.0010743412730088756
0.03	21.9945454351084	0.016529281934464426	2.8667911280912875e-06	0.0009802506434057855	-0.00030867623814854735	-0.00030889469595205113	-0.18182014153808387	0.0013043969323146803
0.035	21.99363633317883	0.0165294084473087	2.866317184444726e-06	0.0009801696323393405	-0.00031022467143267845	-0.0003104789484387517	-0.18182083734989618	0.0015307607005644456
0.04	21.992727227588173	0.016529553364569127	2.86584329765729e-06	0.0009800886273155	-0.0003117810457896892	-0.00031207098109346527	-0.18182163438144058	0.0017534322583512313
0.045	21.99181811777088	0.016529716381566563	2.8653694674300865e-06	0.0009800076282331111	-0.00031334539990410964	-0.0003136708361552398	-0.18182253095569076	0.001972411306674827
0.05	21.990909003161413	0.0165298971936459	2.8648956934643717e-06	0.0009799266349910507	-0.0003149177726241486	-0.0003152785561402718	-0.18182352539562036	0.0021876975666398958
0.055	21.98999988319423	0.01653009549617444	2.864421975461546e-06	0.0009798456474882234	-0.00031649820296216706	-0.0003168941838440155	-0.18182461602420305	0.002399290779489709
0.06	21.989090757306712	0.016530310986123564	2.8639483131246795e-06	0.0009797646656240836	-0.0003180867301103841	-0.0003185177623129646	-0.18182580117312044	0.0026072098619942304
0.065	21.988181625192688	0.016530543499481205	2.863474706290573e-06	0.000979683689343786	-0.00031968339477045116	-0.000320149332199533	-0.18182707993850203	0.002813136272836181
0.07	21.987272486521654	0.01653079285907152	2.863001154783435e-06	0.0009796027185881703	-0.00032128823770870735	-0.0003217889346427344	-0.18182845134396058	0.0030169102285955195
0.075	21.986363340823175	0.01653105881188714	2.8625276583546843e-06	0.000979521753273174	-0.0003229012991417477	-0.00032343661249510127	-0.1818299139959492	0.0032176138097836124
0.08	21.985454187626804	0.01653134110493775	2.8620542167558554e-06	0.0009794407933147572	-0.00032452261946316186	-0.000325092408878325	-0.18183146650092086	0.0034152468190011575
0.085	21.984545026462094	0.01653163948524888	2.8615808297386043e-06	0.000979359838628903	-0.0003261522392441318	-0.00032675636718520486	-0.18183310746532866	0.003609809074233987
0.09	21.98363585685861	0.016531953699860626	2.8611074970547145e-06	0.0009792788891316191	-0.00032779019923403064	-0.00032842853108161545	-0.18183483549562568	0.0038013004082989806
0.095	21.982726678345905	0.016532283495826434	2.8606342184560866e-06	0.0009791979447389349	-0.00032943654036102097	-0.0003301089445084917	-0.18183664919826495	0.003989720668541792
0.1	21.981817490453533	0.016532628620211903	2.860160993694739e-06	0.0009791170053669023	-0.0003310913037326545	-0.0003317976516838264	-0.18183854717969952	0.004175069716954278
0.105	21.98090829280934	0.016532988873562946	2.859687822573966e-06	0.000979036070949125	-0.00033275453117455187	-0.0003334946960329598	-0.18184052834042772	0.004357994235620996
0.11	21.97999908511602	0.01653336409716699	2.8592147049361036e-06	0.0009789551414325747	-0.00033442626511563363	-0.00033520012042039573	-0.18184259180492887	0.0045389867644621915
0.115	21.97908986695845	0.016533754068219796	2.8587416405622657e-06	0.0009788742167432276	-0.00033610654753361277	-0.0003369139692533509	-0.1818447363451568	0.004717271724195564
0.12	21.97818063792052	0.016534158563391185	2.8582686292331617e-06	0.0009787932968069032	-0.0003377954205888817	-0.0003386362872224722	-0.18184696073012155	0.004892842533693824
0.125	21.97727139758612	0.01653457735935938	2.8577956707296077e-06	0.0009787123815494419	-0.00033949292663055017	-0.0003403671192930823	-0.18184926372883328	0.005065699099458413
0.13	21.976362145539138	0.016535010232809982	2.8573227648325285e-06	0.0009786314708967025	-0.0003411991081971244	-0.00034210651070711793	-0.18185164411030208	0.005235841339156839
0.135	21.975452881363466	0.016535456960435034	2.8568499113229536e-06	0.0009785505647745638	-0.0003429140080171871	-0.00034385450698508086	-0.18185410064353805	0.005403269182346246
0.14	21.974543604642996	0.016535917318932062	2.856377109982023e-06	0.000978469663108924	-0.0003446376690100787	-0.0003456111539280029	-0.1818566320975513	0.005567982569686331
0.145	21.973634315776053	0.01653639152815883	2.8559043610143908e-06	0.0009783887659708898	-0.0003463701389277337	-0.0003473764883753802	-0.18185923967815784	0.005735341062294791
0.15	21.972725012650116	0.016536878441768897	2.8554316633194326e-06	0.0009783078729839695	-0.0003481114514272333	-0.00034915057590739074	-0.18186191707869406	0.005888821300604764
0.155	21.971815696126416	0.016537378531501192	2.8549590173426774e-06	0.000978226984301831	-0.0003498616572808704	-0.000350933448685424	-0.18186466688997724	0.006047992810256065
0.16	21.970906365801387	0.016537891580902405	2.854486422872134e-06	0.0009781460998526715	-0.00035162080028460873	-0.0003527251534399491	-0.18186748791855242	0.0062045321642493
