# N    phi    eps1    V    H    z    zN    phiN    eps2
0.0	3.01	0.00015917260731849594	4.768422465924104e-11	3.9869267529823765e-06	2.565150767184658e-05	1.4703302280988058e-13	-0.017842231212407036	0.0
0.005	3.009910788808606	0.00015917281392282206	4.768414875573367e-11	3.986923579933497e-06	2.5780103120258294e-05	1.618518516517948e-13	-0.017842242791915038	0.0002595975041598678
0.01	3.0098215775040056	0.00015917343147768518	4.76840728456222e-11	3.986920406879091e-06	2.5909376686048753e-05	1.9008083266588298e-13	-0.01784227740383414	0.000775952189243744
0.015	3.009732365976063	0.00015917445413777493	4.768399692881214e-11	3.9869172338113195e-06	2.6039331625702386e-05	2.182112327492489e-13	-0.017842334720421255	0.0012849550454421652
0.02	3.009643154100907	0.00015917587533251308	4.768392100519729e-11	3.986914060721377e-06	2.6169971147614803e-05	2.461918457610353e-13	-0.017842414373201464	0.001785691123329024
0.025	3.009553941829899	0.00015917769249909204	4.768384507473542e-11	3.986910887605793e-06	2.6301298801631893e-05	2.742822714130964e-13	-0.017842516218240748	0.0022831925132690634
0.03	3.0094647290460728	0.00015917989944203289	4.768376913732615e-11	3.986907714456253e-06	2.643331785294472e-05	3.0224150115177276e-13	-0.017842639907930266	0.002772891487654321
0.035	3.0093755156348228	0.00015918249008862093	4.768369319287106e-11	3.986904541264606e-06	2.656603158798546e-05	3.3007358131663436e-13	-0.017842785101470058	0.0032549391413560255
0.04	3.0092863014815427	0.00015918545836734582	4.7683617241271716e-11	3.986901368022699e-06	2.669944330448758e-05	3.577745490947538e-13	-0.017842951458060172	0.0037293340174843863
0.045	3.009197086471627	0.0001591887982078285	4.768354128242962e-11	3.986898194722383e-06	2.6833556311482353e-05	3.8534039531939455e-13	-0.017843138636900655	0.004196074749328784
0.05	3.0091078704904697	0.00015919250354074968	4.768346531624627e-11	3.986895021355501e-06	2.696837392929486e-05	4.12767064082288e-13	-0.01784334629719155	0.004655160059389406
0.055	3.009018653423465	0.00015919656829777964	4.7683389342623117e-11	3.986891847913902e-06	2.7103899489539423e-05	4.400504523250654e-13	-0.0178435740981329	0.005106588758066299
0.06	3.0089294351560065	0.0001592009864115089	4.768331336146157e-11	3.98688867438943e-06	2.7240136335114496e-05	4.671864094036397e-13	-0.01784382169892475	0.0055503597419038035
0.065	3.0088402155734886	0.00015920575181538004	4.768323737266302e-11	3.986885500773931e-06	2.7377087820196938e-05	4.941707366655702e-13	-0.017844088758767147	0.005986471992139828
0.07	3.008750994561306	0.00015921085844362114	4.768316137612881e-11	3.986882327059248e-06	2.7514757310235736e-05	5.209991870446874e-13	-0.017844374936860138	0.006414924573627917
0.075	3.0086617720048516	0.00015921630023117955	4.768308537176026e-11	3.986879153237223e-06	2.765314818194512e-05	5.476674645929715e-13	-0.01784467989240376	0.00683571663266811
0.08	3.008572547817555	0.00015922207261751464	4.7683009359482544e-11	3.986875979301698e-06	2.779226395454645e-05	5.742758779902957e-13	-0.017845003368871334	0.007250736333469787
0.085	3.008483321988111	0.00015922817508036367	4.768293333928493e-11	3.986872805251873e-06	2.7932108515281538e-05	6.01103984679115e-13	-0.017845345335989644	0.007665054059630729
0.09	3.0083940944303014	0.0001592346030796908	4.768285731109284e-11	3.9868696310816145e-06	2.8072685418149458e-05	6.278707110564664e-13	-0.017845705538290763	0.008073621188870164
0.095	3.0083048650508206	0.00015924135169596677	4.768278127482567e-11	3.9868664567842815e-06	2.8213998197490132e-05	6.545463569192614e-13	-0.017846083699006164	0.008475959547059653
0.1	3.008215633756364	0.0001592484160102213	4.7682705230402734e-11	3.98686328235323e-06	2.8356050401009224e-05	6.811276351344077e-13	-0.017846479541367328	0.008872068472031277
0.105	3.0081264004536266	0.00015925579110399359	4.7682629177743364e-11	3.986860107781819e-06	2.8498845589793878e-05	7.076112195549438e-13	-0.01784689278860573	0.0092619473629964
0.11	3.0080371650493034	0.00015926347205928392	4.768255311676684e-11	3.986856933063404e-06	2.864238733832826e-05	7.339937446918285e-13	-0.017847323163952846	0.009645595679944045
0.115	3.0079479274500898	0.00015927145395850563	4.7682477047392427e-11	3.9868537581913414e-06	2.8786679234508514e-05	7.602718053328676e-13	-0.01784777039064015	0.01002301294215357
0.12	3.0078586875626807	0.00015927973188443852	4.7682400969539346e-11	3.986850583158984e-06	2.8931724879657517e-05	7.864419562424022e-13	-0.017848234191899126	0.010394198728169619
0.125	3.007769445293771	0.00015928830092018205	4.768232488312681e-11	3.986847407959686e-06	2.9077527888539074e-05	8.125007117296825e-13	-0.017848714290961243	0.010759152673530056
0.13	3.007680200550056	0.0001592971561491103	4.768224878807399e-11	3.986844232586802e-06	2.9224091889371847e-05	8.384445453569657e-13	-0.01784921041105798	0.011117874470978045
0.135	3.00759095323823	0.00015930629265482698	4.768217268430004e-11	3.9868410570336796e-06	2.937142052384278e-05	8.642698895352616e-13	-0.017849722275420813	0.01147036386876687
0.14	3.0075017033096314	0.00015931570792609471	4.768209657176215e-11	3.986837881296862e-06	2.9519517669928194e-05	8.901507913208867e-13	-0.017850249742011718	0.011819639620350448
0.145	3.0074124507289928	0.00015932540017380532	4.768202045042894e-11	3.986834705373847e-06	2.9668387290759973e-05	9.161398491780814e-13	-0.017850792709221925	0.01216660708214815
0.15	3.007323195418084	0.00015933536529469185	4.768194432023233e-11	3.98683152925906e-06	2.9818033152263688e-05	9.420641826971051e-13	-0.01785135094577953	0.012508360423444023
