# N    phi    eps1    V    H    z    zN    phiN    eps2
0.0	2.5	0.0035951863589655953	6.250290000000001e-10	1.4442748245227166e-05	2.455773211197283e-07	1.0271896970575482e-17	-0.08479606546256253	0.0
0.005	2.4995760196036345	0.0035951882779874707	6.250065290389927e-10	1.4442488625618765e-05	2.468083484345173e-07	2.0064049993667794e-16	-0.08479608809358449	0.00010675501403833353
0.01	2.49915203898602	0.0035951940140345182	6.249840580662591e-10	1.4442229010406264e-05	2.480456783049061e-07	5.820317166405981e-16	-0.08479615573874229	0.0003190952713599773
0.015	2.4987280579319093	0.003595203512696216	6.249615870703912e-10	1.444196939932597e-05	2.492893417575781e-07	9.61778111481736e-16	-0.08479626775626645	0.0005284074553421564
0.02	2.498304076198638	0.0035952167126460793	6.249391160385278e-10	1.444170979208074e-05	2.505393697151265e-07	1.3391299426166265e-15	-0.08479642342276093	0.0007343062139623512
0.025	2.4978800936829164	0.0035952335878468413	6.249166449651946e-10	1.4441450188543815e-05	2.5179579446843353e-07	1.71759167696197e-15	-0.08479662243092989	0.0009387540669950044
0.03	2.497456110151487	0.0035952540793851725	6.248941738380289e-10	1.444119058842963e-05	2.530586473090685e-07	2.0938095365345503e-15	-0.08479686408570983	0.0011399215676401052
0.035	2.4970321253777743	0.003595278130026972	6.24871702645022e-10	1.4440930991460748e-05	2.5432795972323975e-07	2.4678928010655506e-15	-0.084797147711783	0.001337901599259314
0.04	2.4966081391352004	0.003595305682542714	6.248492313741657e-10	1.4440671397359748e-05	2.556037633341907e-07	2.8397815571468537e-15	-0.08479747263383165	0.0015326939167264134
0.045	2.4961841511971894	0.0035953366797071644	6.248267600134511e-10	1.4440411805849218e-05	2.568860899026456e-07	3.209415200046727e-15	-0.08479783817653802	0.0017242982903481697
0.05	2.4957601613371634	0.0035953710642991116	6.248042885508697e-10	1.4440152216651754e-05	2.581749713272562e-07	3.576732428443852e-15	-0.08479824366458437	0.0019127145060813021
0.055	2.4953361693285467	0.0035954087791010866	6.24781816974413e-10	1.4439892629489967e-05	2.594704396450473e-07	3.941671236608985e-15	-0.08479868842265294	0.0020979423643983316
0.06	2.494912174944762	0.0035954497668991	6.247593452720724e-10	1.4439633044086467e-05	2.6077252703186345e-07	4.3041689095324296e-15	-0.08479917177542597	0.002279981680769617
0.065	2.4944881779592323	0.0035954939704823767	6.247368734318393e-10	1.4439373460163878e-05	2.620812658028152e-07	4.664162015990289e-15	-0.0847996930475857	0.0024588322850597095
0.07	2.494064178154298	0.003595541334908791	6.247144014421779e-10	1.4439113877455751e-05	2.633966884957134e-07	5.021826056360737e-15	-0.08480025159053234	0.0026346200475859723
0.075	2.4936401754595856	0.0035955918426615325	6.246919292993581e-10	1.443885429587602e-05	2.647188291677748e-07	5.381077855452517e-15	-0.08480084719696535	0.002809426372715198
0.08	2.4932161697361046	0.0035956454587929274	6.246694569960135e-10	1.4438594715254597e-05	2.660477214011223e-07	5.740052446632036e-15	-0.08480147945399216	0.0029822813182973523
0.085	2.492792160797286	0.0035957021362695765	6.246469845222562e-10	1.4438335135363127e-05	2.6738339848619913e-07	6.0974215111230146e-15	-0.08480214780616793	0.0031525123328382484
0.09	2.4923681484565607	0.003595761828060544	6.246245118681978e-10	1.443807555597327e-05	2.68725893862883e-07	6.453134807376845e-15	-0.0848028516980478	0.0033201192860851476
0.095	2.491944132527361	0.0035958244871371623	6.246020390239502e-10	1.4437815976856678e-05	2.7007524112103014e-07	6.80714150617728e-15	-0.08480359057418692	0.003485102058924257
0.1	2.4915201128231175	0.0035958900664728294	6.245795659796253e-10	1.443755639778502e-05	2.7143147400102066e-07	7.159390184447576e-15	-0.08480436387914043	0.0036474605427237873
0.105	2.4910960891572618	0.0035959585190428215	6.245570927253349e-10	1.4437296818529966e-05	2.7279462639430373e-07	7.509828821077957e-15	-0.08480517105746349	0.0038071946397381234
0.11	2.4906720613432256	0.003596029797824101	6.24534619251191e-10	1.4437037238863185e-05	2.741647323439452e-07	7.858404790931814e-15	-0.08480601155371123	0.003964304262595377
0.115	2.49024802919444	0.003596103855795131	6.245121455473054e-10	1.4436777658556357e-05	2.7554182604517465e-07	8.205064859654137e-15	-0.0848068848124388	0.004118789334219169
0.12	2.489823992528603	0.0035961806470226573	6.244896716040161e-10	1.4436518077386393e-05	2.7692594188778526e-07	8.549876014190081e-15	-0.08480779029101816	0.004270710237522622
0.125	2.48939995125818	0.00359626014971613	6.244671974166836e-10	1.4436258495246416e-05	2.783171153498357e-07	8.895482734676096e-15	-0.08480872773147974	0.0044214094733448185
0.13	2.4889759052577634	0.00359634233243948	6.244447229786616e-10	1.443599891198312e-05	2.797153817075906e-07	9.240788940713007e-15	-0.08480969676209767	0.00457035041455202
0.135	2.4885518543669995	0.0035964271548550395	6.24422248281451e-10	1.4435739327400336e-05	2.811207760560144e-07	9.584760720184817e-15	-0.08481069690616909	0.004717037877172807
0.14	2.488127798425533	0.0035965145766261694	6.243997733165533e-10	1.4435479741301906e-05	2.82533333650465e-07	9.927353352898712e-15	-0.08481172768699113	0.0048614718092941205
0.145	2.4877037372730104	0.003596604557417107	6.243772980754695e-10	1.4435220153491669e-05	2.839530899073147e-07	1.0268521591162202e-14	-0.08481278862786092	0.005003652166988684
0.15	2.4872796707490767	0.003596697056892827	6.243548225497011e-10	1.443496056377347e-05	2.853800804045715e-07	1.0608219655889226e-14	-0.08481387925207556	0.00514357891459204
